repo,baseline,state,query_id,query_type,eligible,n_relevant,stale_rank,fresh_rank,recall1_stale,recall3_stale,recall5_stale,recall10_stale,mrr_stale,recall1_fresh,recall3_fresh,recall5_fresh,recall10_fresh,mrr_fresh
PostSpark 3,A,fbe27e0bf,q-022,ai-added-late,1,1,-1,1,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0
PostSpark 3,A,fbe27e0bf,q-023,ai-added,1,1,-1,67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014925
PostSpark 3,A,fbe27e0bf,q-024,ai-added,1,1,-1,127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007874
PostSpark 3,A,fbe27e0bf,q-025,editor-modified,1,2,-1,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.142857
PostSpark 3,A,fbe27e0bf,q-026,editor-added,1,1,-1,2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.5
PostSpark 3,A,fbe27e0bf,q-027,editor-modified,1,2,-1,106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009434
PostSpark 3,A,fbe27e0bf,q-028,editor-stable,1,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
PostSpark 3,A,fbe27e0bf,q-029,editor-modified,1,1,-1,1,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0
PostSpark 3,A,fbe27e0bf,q-030,editor-added-late,1,1,-1,2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.5
PostSpark 3,A,fbe27e0bf,q-031,editor-added-late,1,2,-1,110,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009091
PostSpark 3,A,fbe27e0bf,q-032,client-central,1,1,15,7,0.0,0.0,0.0,0.0,0.066667,0.0,0.0,0.0,1.0,0.142857
PostSpark 3,A,fbe27e0bf,q-033,client-infra,1,2,4,1,0.0,0.0,0.5,1.0,0.25,0.5,0.5,0.5,0.5,1.0
PostSpark 3,A,fbe27e0bf,q-034,feature-added,1,2,-1,47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021277
PostSpark 3,A,fbe27e0bf,q-035,config-central,1,1,113,159,0.0,0.0,0.0,0.0,0.00885,0.0,0.0,0.0,0.0,0.006289
PostSpark 3,A,fbe27e0bf,q-036,infra-central,1,1,52,58,0.0,0.0,0.0,0.0,0.019231,0.0,0.0,0.0,0.0,0.017241
PostSpark 3,A,fbe27e0bf,q-037,api-central,1,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
PostSpark 3,A,fbe27e0bf,q-038,feature-stable,1,1,15,17,0.0,0.0,0.0,0.0,0.066667,0.0,0.0,0.0,0.0,0.058824
PostSpark 3,A,fbe27e0bf,q-039,feature-stable,1,1,6,26,0.0,0.0,0.0,1.0,0.166667,0.0,0.0,0.0,0.0,0.038462
PostSpark 3,A,fbe27e0bf,q-040,feature-stable,1,3,51,90,0.0,0.0,0.0,0.0,0.019608,0.0,0.0,0.0,0.0,0.011111
PostSpark 3,A,fbe27e0bf,q-041,subsystem-added-late,1,3,-1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.333333,0.333333,1.0,0.5
PostSpark 3,A,fbe27e0bf,q-042,ui-added-late,1,2,-1,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,0.25
PostSpark 3,A,fbe27e0bf,q-046,view-added,1,1,3,2,0.0,1.0,1.0,1.0,0.333333,0.0,1.0,1.0,1.0,0.5
PostSpark 3,A,e54d47184,q-001,auth-modified,1,2,122,138,0.0,0.0,0.0,0.0,0.008197,0.0,0.0,0.0,0.0,0.007246
PostSpark 3,A,e54d47184,q-002,auth-central,1,3,2,56,0.0,0.333333,0.333333,0.333333,0.5,0.0,0.0,0.0,0.0,0.017857
PostSpark 3,A,e54d47184,q-003,billing-central,1,2,1,2,0.5,0.5,1.0,1.0,1.0,0.0,0.5,0.5,1.0,0.5
PostSpark 3,A,e54d47184,q-004,billing-infra,1,2,1,1,0.5,0.5,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0
PostSpark 3,A,e54d47184,q-005,ui-peripheral,1,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
PostSpark 3,A,e54d47184,q-006,ui-peripheral,1,1,4,1,0.0,0.0,1.0,1.0,0.25,1.0,1.0,1.0,1.0,1.0
PostSpark 3,A,e54d47184,q-007,db-config,1,1,74,129,0.0,0.0,0.0,0.0,0.013514,0.0,0.0,0.0,0.0,0.007752
PostSpark 3,A,e54d47184,q-008,db-central,1,1,55,1,0.0,0.0,0.0,0.0,0.018182,1.0,1.0,1.0,1.0,1.0
PostSpark 3,A,e54d47184,q-009,db-added,1,1,-1,1,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0
PostSpark 3,A,e54d47184,q-010,ai-central,1,1,3,1,0.0,1.0,1.0,1.0,0.333333,1.0,1.0,1.0,1.0,1.0
PostSpark 3,A,e54d47184,q-011,ai-added,1,1,-1,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0625
PostSpark 3,A,e54d47184,q-012,ai-added,1,1,-1,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.083333
PostSpark 3,A,e54d47184,q-013,ai-added,1,1,-1,49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020408
PostSpark 3,A,e54d47184,q-014,ai-stable,1,2,7,107,0.0,0.0,0.0,0.5,0.142857,0.0,0.0,0.0,0.0,0.009346
PostSpark 3,A,e54d47184,q-015,feature-stable,1,3,88,1,0.0,0.0,0.0,0.0,0.011364,0.333333,0.333333,0.333333,0.333333,1.0
PostSpark 3,A,e54d47184,q-016,feature-added,1,1,-1,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.25
PostSpark 3,A,e54d47184,q-017,feature-added,1,2,-1,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.166667
PostSpark 3,A,e54d47184,q-018,ai-added,1,2,-1,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.1
PostSpark 3,A,e54d47184,q-019,feature-stable,1,1,26,55,0.0,0.0,0.0,0.0,0.038462,0.0,0.0,0.0,0.0,0.018182
PostSpark 3,A,e54d47184,q-020,ai-added-late,1,2,-1,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.142857
PostSpark 3,A,e54d47184,q-022,ai-added-late,1,1,-1,1,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0
PostSpark 3,A,e54d47184,q-023,ai-added,1,1,-1,68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014706
PostSpark 3,A,e54d47184,q-024,ai-added,1,1,-1,127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007874
PostSpark 3,A,e54d47184,q-025,editor-modified,1,2,-1,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.142857
PostSpark 3,A,e54d47184,q-026,editor-added,1,1,-1,2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.5
PostSpark 3,A,e54d47184,q-027,editor-modified,1,2,-1,106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009434
PostSpark 3,A,e54d47184,q-028,editor-stable,1,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
PostSpark 3,A,e54d47184,q-029,editor-modified,1,1,-1,1,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0
PostSpark 3,A,e54d47184,q-030,editor-added-late,1,1,-1,2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.5
PostSpark 3,A,e54d47184,q-031,editor-added-late,1,2,-1,110,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009091
PostSpark 3,A,e54d47184,q-032,client-central,1,1,15,7,0.0,0.0,0.0,0.0,0.066667,0.0,0.0,0.0,1.0,0.142857
PostSpark 3,A,e54d47184,q-033,client-infra,1,2,4,1,0.0,0.0,0.5,1.0,0.25,0.5,0.5,0.5,0.5,1.0
PostSpark 3,A,e54d47184,q-034,feature-added,1,2,-1,45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022222
PostSpark 3,A,e54d47184,q-035,config-central,1,1,113,159,0.0,0.0,0.0,0.0,0.00885,0.0,0.0,0.0,0.0,0.006289
PostSpark 3,A,e54d47184,q-036,infra-central,1,1,52,57,0.0,0.0,0.0,0.0,0.019231,0.0,0.0,0.0,0.0,0.017544
PostSpark 3,A,e54d47184,q-037,api-central,1,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
PostSpark 3,A,e54d47184,q-038,feature-stable,1,1,15,16,0.0,0.0,0.0,0.0,0.066667,0.0,0.0,0.0,0.0,0.0625
PostSpark 3,A,e54d47184,q-039,feature-stable,1,1,6,26,0.0,0.0,0.0,1.0,0.166667,0.0,0.0,0.0,0.0,0.038462
PostSpark 3,A,e54d47184,q-040,feature-stable,1,3,51,90,0.0,0.0,0.0,0.0,0.019608,0.0,0.0,0.0,0.0,0.011111
PostSpark 3,A,e54d47184,q-041,subsystem-added-late,1,3,-1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.333333,0.333333,1.0,0.5
PostSpark 3,A,e54d47184,q-042,ui-added-late,1,2,-1,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,0.25
PostSpark 3,A,e54d47184,q-046,view-added,1,1,3,2,0.0,1.0,1.0,1.0,0.333333,0.0,1.0,1.0,1.0,0.5
PostSpark 3,A,5b2c84088,q-001,auth-modified,1,2,122,138,0.0,0.0,0.0,0.0,0.008197,0.0,0.0,0.0,0.0,0.007246
PostSpark 3,A,5b2c84088,q-002,auth-central,1,3,2,56,0.0,0.333333,0.333333,0.333333,0.5,0.0,0.0,0.0,0.0,0.017857
PostSpark 3,A,5b2c84088,q-003,billing-central,1,2,1,2,0.5,0.5,1.0,1.0,1.0,0.0,0.5,0.5,1.0,0.5
PostSpark 3,A,5b2c84088,q-004,billing-infra,1,2,1,1,0.5,0.5,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0
PostSpark 3,A,5b2c84088,q-005,ui-peripheral,1,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
PostSpark 3,A,5b2c84088,q-006,ui-peripheral,1,1,4,1,0.0,0.0,1.0,1.0,0.25,1.0,1.0,1.0,1.0,1.0
PostSpark 3,A,5b2c84088,q-007,db-config,1,1,74,129,0.0,0.0,0.0,0.0,0.013514,0.0,0.0,0.0,0.0,0.007752
PostSpark 3,A,5b2c84088,q-008,db-central,1,1,55,1,0.0,0.0,0.0,0.0,0.018182,1.0,1.0,1.0,1.0,1.0
PostSpark 3,A,5b2c84088,q-009,db-added,1,1,-1,1,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0
PostSpark 3,A,5b2c84088,q-010,ai-central,1,1,3,1,0.0,1.0,1.0,1.0,0.333333,1.0,1.0,1.0,1.0,1.0
PostSpark 3,A,5b2c84088,q-011,ai-added,1,1,-1,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0625
PostSpark 3,A,5b2c84088,q-012,ai-added,1,1,-1,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.083333
PostSpark 3,A,5b2c84088,q-013,ai-added,1,1,-1,48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020833
PostSpark 3,A,5b2c84088,q-014,ai-stable,1,2,7,107,0.0,0.0,0.0,0.5,0.142857,0.0,0.0,0.0,0.0,0.009346
PostSpark 3,A,5b2c84088,q-015,feature-stable,1,3,88,1,0.0,0.0,0.0,0.0,0.011364,0.333333,0.333333,0.333333,0.333333,1.0
PostSpark 3,A,5b2c84088,q-016,feature-added,1,1,-1,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.25
PostSpark 3,A,5b2c84088,q-017,feature-added,1,2,-1,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.166667
PostSpark 3,A,5b2c84088,q-018,ai-added,1,2,-1,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.1
PostSpark 3,A,5b2c84088,q-019,feature-stable,1,1,26,55,0.0,0.0,0.0,0.0,0.038462,0.0,0.0,0.0,0.0,0.018182
PostSpark 3,A,5b2c84088,q-020,ai-added-late,1,2,-1,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.142857
PostSpark 3,A,5b2c84088,q-022,ai-added-late,1,1,-1,1,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0
PostSpark 3,A,5b2c84088,q-023,ai-added,1,1,-1,68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014706
PostSpark 3,A,5b2c84088,q-024,ai-added,1,1,-1,127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007874
PostSpark 3,A,5b2c84088,q-025,editor-modified,1,2,-1,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.142857
PostSpark 3,A,5b2c84088,q-026,editor-added,1,1,-1,2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.5
PostSpark 3,A,5b2c84088,q-027,editor-modified,1,2,-1,106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009434
PostSpark 3,A,5b2c84088,q-028,editor-stable,1,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
PostSpark 3,A,5b2c84088,q-029,editor-modified,1,1,-1,1,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0
PostSpark 3,A,5b2c84088,q-030,editor-added-late,1,1,-1,2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.5
PostSpark 3,A,5b2c84088,q-031,editor-added-late,1,2,-1,110,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009091
PostSpark 3,A,5b2c84088,q-032,client-central,1,1,15,7,0.0,0.0,0.0,0.0,0.066667,0.0,0.0,0.0,1.0,0.142857
PostSpark 3,A,5b2c84088,q-033,client-infra,1,2,4,1,0.0,0.0,0.5,1.0,0.25,0.5,0.5,0.5,0.5,1.0
PostSpark 3,A,5b2c84088,q-034,feature-added,1,2,-1,45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022222
PostSpark 3,A,5b2c84088,q-035,config-central,1,1,113,159,0.0,0.0,0.0,0.0,0.00885,0.0,0.0,0.0,0.0,0.006289
PostSpark 3,A,5b2c84088,q-036,infra-central,1,1,52,57,0.0,0.0,0.0,0.0,0.019231,0.0,0.0,0.0,0.0,0.017544
PostSpark 3,A,5b2c84088,q-037,api-central,1,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
PostSpark 3,A,5b2c84088,q-038,feature-stable,1,1,15,16,0.0,0.0,0.0,0.0,0.066667,0.0,0.0,0.0,0.0,0.0625
PostSpark 3,A,5b2c84088,q-039,feature-stable,1,1,6,25,0.0,0.0,0.0,1.0,0.166667,0.0,0.0,0.0,0.0,0.04
PostSpark 3,A,5b2c84088,q-040,feature-stable,1,3,51,90,0.0,0.0,0.0,0.0,0.019608,0.0,0.0,0.0,0.0,0.011111
PostSpark 3,A,5b2c84088,q-041,subsystem-added-late,1,3,-1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.333333,0.333333,1.0,0.5
PostSpark 3,A,5b2c84088,q-042,ui-added-late,1,2,-1,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,0.25
PostSpark 3,A,5b2c84088,q-046,view-added,1,1,3,2,0.0,1.0,1.0,1.0,0.333333,0.0,1.0,1.0,1.0,0.5
PostSpark 3,A,29a4e15d7,q-001,auth-modified,1,2,122,183,0.0,0.0,0.0,0.0,0.008197,0.0,0.0,0.0,0.0,0.005464
PostSpark 3,A,29a4e15d7,q-002,auth-central,1,3,2,65,0.0,0.333333,0.333333,0.333333,0.5,0.0,0.0,0.0,0.0,0.015385
PostSpark 3,A,29a4e15d7,q-003,billing-central,1,2,1,1,0.5,0.5,1.0,1.0,1.0,0.5,0.5,0.5,1.0,1.0
PostSpark 3,A,29a4e15d7,q-004,billing-infra,1,2,1,1,0.5,0.5,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0
PostSpark 3,A,29a4e15d7,q-005,ui-peripheral,1,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
PostSpark 3,A,29a4e15d7,q-006,ui-peripheral,1,1,4,1,0.0,0.0,1.0,1.0,0.25,1.0,1.0,1.0,1.0,1.0
PostSpark 3,A,29a4e15d7,q-007,db-config,1,1,74,145,0.0,0.0,0.0,0.0,0.013514,0.0,0.0,0.0,0.0,0.006897
PostSpark 3,A,29a4e15d7,q-008,db-central,1,1,55,18,0.0,0.0,0.0,0.0,0.018182,0.0,0.0,0.0,0.0,0.055556
PostSpark 3,A,29a4e15d7,q-009,db-added,1,1,-1,1,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0
PostSpark 3,A,29a4e15d7,q-010,ai-central,1,1,3,1,0.0,1.0,1.0,1.0,0.333333,1.0,1.0,1.0,1.0,1.0
PostSpark 3,A,29a4e15d7,q-011,ai-added,1,1,-1,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.055556
PostSpark 3,A,29a4e15d7,q-012,ai-added,1,1,-1,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.1
PostSpark 3,A,29a4e15d7,q-013,ai-added,1,1,-1,55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018182
PostSpark 3,A,29a4e15d7,q-014,ai-stable,1,2,7,146,0.0,0.0,0.0,0.5,0.142857,0.0,0.0,0.0,0.0,0.006849
PostSpark 3,A,29a4e15d7,q-015,feature-stable,1,3,88,1,0.0,0.0,0.0,0.0,0.011364,0.333333,0.333333,0.333333,0.333333,1.0
PostSpark 3,A,29a4e15d7,q-016,feature-added,1,1,-1,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.25
PostSpark 3,A,29a4e15d7,q-017,feature-added,1,2,-1,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.125
PostSpark 3,A,29a4e15d7,q-018,ai-added,1,2,-1,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.090909
PostSpark 3,A,29a4e15d7,q-019,feature-stable,1,1,26,72,0.0,0.0,0.0,0.0,0.038462,0.0,0.0,0.0,0.0,0.013889
PostSpark 3,A,29a4e15d7,q-020,ai-added-late,1,2,-1,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.111111
PostSpark 3,A,29a4e15d7,q-021,subsystem-added-late,1,3,-1,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.333333,0.333333,0.2
PostSpark 3,A,29a4e15d7,q-022,ai-added-late,1,2,-1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.5,0.5
PostSpark 3,A,29a4e15d7,q-023,ai-added,1,1,-1,78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012821
PostSpark 3,A,29a4e15d7,q-024,ai-added,1,1,-1,172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005814
PostSpark 3,A,29a4e15d7,q-025,editor-modified,1,2,-1,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.111111
PostSpark 3,A,29a4e15d7,q-026,editor-added,1,1,-1,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.166667
PostSpark 3,A,29a4e15d7,q-027,editor-modified,1,2,-1,139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007194
PostSpark 3,A,29a4e15d7,q-028,editor-stable,1,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
PostSpark 3,A,29a4e15d7,q-029,editor-modified,1,1,-1,1,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0
PostSpark 3,A,29a4e15d7,q-030,editor-added-late,1,1,-1,2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.5
PostSpark 3,A,29a4e15d7,q-031,editor-added-late,1,2,-1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.5,0.5
PostSpark 3,A,29a4e15d7,q-032,client-central,1,1,15,9,0.0,0.0,0.0,0.0,0.066667,0.0,0.0,0.0,1.0,0.111111
PostSpark 3,A,29a4e15d7,q-033,client-infra,1,2,4,1,0.0,0.0,0.5,1.0,0.25,0.5,0.5,0.5,0.5,1.0
PostSpark 3,A,29a4e15d7,q-034,feature-added,1,2,-1,57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017544
PostSpark 3,A,29a4e15d7,q-035,config-central,1,1,113,277,0.0,0.0,0.0,0.0,0.00885,0.0,0.0,0.0,0.0,0.00361
PostSpark 3,A,29a4e15d7,q-036,infra-central,1,1,52,78,0.0,0.0,0.0,0.0,0.019231,0.0,0.0,0.0,0.0,0.012821
PostSpark 3,A,29a4e15d7,q-037,api-central,1,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
PostSpark 3,A,29a4e15d7,q-038,feature-stable,1,1,15,19,0.0,0.0,0.0,0.0,0.066667,0.0,0.0,0.0,0.0,0.052632
PostSpark 3,A,29a4e15d7,q-039,feature-stable,1,1,6,23,0.0,0.0,0.0,1.0,0.166667,0.0,0.0,0.0,0.0,0.043478
PostSpark 3,A,29a4e15d7,q-040,feature-stable,1,3,51,117,0.0,0.0,0.0,0.0,0.019608,0.0,0.0,0.0,0.0,0.008547
PostSpark 3,A,29a4e15d7,q-041,subsystem-added-late,1,3,-1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.333333,0.333333,1.0,0.5
PostSpark 3,A,29a4e15d7,q-042,ui-added-late,1,2,-1,3,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,1.0,0.333333
PostSpark 3,A,29a4e15d7,q-043,subsystem-added-late,1,4,-1,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.090909
PostSpark 3,A,29a4e15d7,q-046,view-added,1,1,3,3,0.0,1.0,1.0,1.0,0.333333,0.0,1.0,1.0,1.0,0.333333
PostSpark 3,A,f4025186a,q-001,auth-modified,1,2,122,185,0.0,0.0,0.0,0.0,0.008197,0.0,0.0,0.0,0.0,0.005405
PostSpark 3,A,f4025186a,q-002,auth-central,1,3,2,65,0.0,0.333333,0.333333,0.333333,0.5,0.0,0.0,0.0,0.0,0.015385
PostSpark 3,A,f4025186a,q-003,billing-central,1,2,1,4,0.5,0.5,1.0,1.0,1.0,0.0,0.0,0.5,1.0,0.25
PostSpark 3,A,f4025186a,q-004,billing-infra,1,2,1,1,0.5,0.5,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0
PostSpark 3,A,f4025186a,q-005,ui-peripheral,1,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
PostSpark 3,A,f4025186a,q-006,ui-peripheral,1,1,4,1,0.0,0.0,1.0,1.0,0.25,1.0,1.0,1.0,1.0,1.0
PostSpark 3,A,f4025186a,q-007,db-config,1,1,74,154,0.0,0.0,0.0,0.0,0.013514,0.0,0.0,0.0,0.0,0.006494
PostSpark 3,A,f4025186a,q-008,db-central,1,1,55,19,0.0,0.0,0.0,0.0,0.018182,0.0,0.0,0.0,0.0,0.052632
PostSpark 3,A,f4025186a,q-009,db-added,1,1,-1,1,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0
PostSpark 3,A,f4025186a,q-010,ai-central,1,1,3,1,0.0,1.0,1.0,1.0,0.333333,1.0,1.0,1.0,1.0,1.0
PostSpark 3,A,f4025186a,q-011,ai-added,1,1,-1,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.041667
PostSpark 3,A,f4025186a,q-012,ai-added,1,1,-1,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.076923
PostSpark 3,A,f4025186a,q-013,ai-added,1,1,-1,59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016949
PostSpark 3,A,f4025186a,q-014,ai-stable,1,2,7,154,0.0,0.0,0.0,0.5,0.142857,0.0,0.0,0.0,0.0,0.006494
PostSpark 3,A,f4025186a,q-015,feature-stable,1,3,88,1,0.0,0.0,0.0,0.0,0.011364,0.333333,0.333333,0.333333,0.333333,1.0
PostSpark 3,A,f4025186a,q-016,feature-added,1,1,-1,3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.333333
PostSpark 3,A,f4025186a,q-017,feature-added,1,2,-1,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.125
PostSpark 3,A,f4025186a,q-018,ai-added,1,2,-1,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.2
PostSpark 3,A,f4025186a,q-019,feature-stable,1,1,26,72,0.0,0.0,0.0,0.0,0.038462,0.0,0.0,0.0,0.0,0.013889
PostSpark 3,A,f4025186a,q-020,ai-added-late,1,2,-1,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.1
PostSpark 3,A,f4025186a,q-021,subsystem-added-late,1,3,-1,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.333333,0.166667
PostSpark 3,A,f4025186a,q-022,ai-added-late,1,2,-1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.5,0.5
PostSpark 3,A,f4025186a,q-023,ai-added,1,1,-1,83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012048
PostSpark 3,A,f4025186a,q-024,ai-added,1,1,-1,184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005435
PostSpark 3,A,f4025186a,q-025,editor-modified,1,3,-1,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.333333,0.125
PostSpark 3,A,f4025186a,q-026,editor-added,1,1,-1,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.166667
PostSpark 3,A,f4025186a,q-027,editor-modified,1,2,-1,141,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007092
PostSpark 3,A,f4025186a,q-028,editor-stable,1,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
PostSpark 3,A,f4025186a,q-029,editor-modified,1,1,-1,1,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0
PostSpark 3,A,f4025186a,q-030,editor-added-late,1,1,-1,2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.5
PostSpark 3,A,f4025186a,q-031,editor-added-late,1,2,-1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.5,0.5
